--- Parsing VGM from 5.00s to 15.00s ---
Sample range: 220500 to 661500

Time (s)     Samples      Command             
5.6400       248724       WAIT: 882 samples (1/50s)
5.6600       249606       YM2151: reg 0x2D, val 0x1D
5.6600       249606       YM2151: reg 0x35, val 0xFC
5.6600       249606       YM2151: reg 0x75, val 0x04
5.6600       249606       YM2151: reg 0x2D, val 0x1A
5.6600       249606       YM2151: reg 0x35, val 0x44
5.6600       249606       YM2151: reg 0x75, val 0x04
5.6600       249606       YM2151: reg 0x2E, val 0x58
5.6600       249606       YM2151: reg 0x36, val 0xE4
5.6600       249606       YM2151: reg 0x76, val 0x08
5.6600       249606       YM2151: reg 0x74, val 0x08
5.6600       249606       YM2151: reg 0x2C, val 0x51
5.6600       249606       YM2151: reg 0x34, val 0xE0
5.6600       249606       YM2151: reg 0x0F, val 0x9F
5.6600       249606       YM2151: reg 0x27, val 0xFC
5.6600       249606       YM2151: reg 0x7F, val 0x7F
5.6600       249606       WAIT: 882 samples (1/50s)
5.6800       250488       YM2151: reg 0x2C, val 0x52
5.6800       250488       YM2151: reg 0x34, val 0xE4
5.6800       250488       YM2151: reg 0x74, val 0x08
5.6800       250488       YM2151: reg 0x2D, val 0x1C
5.6800       250488       YM2151: reg 0x35, val 0x94
5.6800       250488       YM2151: reg 0x75, val 0x04
5.6800       250488       YM2151: reg 0x2D, val 0x15
5.6800       250488       YM2151: reg 0x35, val 0xD8
5.6800       250488       YM2151: reg 0x75, val 0x04
5.6800       250488       YM2151: reg 0x2E, val 0x58
5.6800       250488       YM2151: reg 0x36, val 0x9C
5.6800       250488       YM2151: reg 0x76, val 0x08
5.6800       250488       YM2151: reg 0x74, val 0x14
5.6800       250488       YM2151: reg 0x2C, val 0x52
5.6800       250488       YM2151: reg 0x34, val 0xE4
5.6800       250488       YM2151: reg 0x0F, val 0x9F
5.6800       250488       YM2151: reg 0x27, val 0xFC
5.6800       250488       YM2151: reg 0x7F, val 0x7F
5.6800       250488       YM2151: reg 0x75, val 0x08
5.6800       250488       YM2151: reg 0x2D, val 0x15
5.6800       250488       YM2151: reg 0x35, val 0xD8
5.6800       250488       YM2151: reg 0x0F, val 0x9F
5.6800       250488       YM2151: reg 0x27, val 0xFC
5.6800       250488       YM2151: reg 0x7F, val 0x7F
5.6800       250488       WAIT: 882 samples (1/50s)
5.7000       251370       YM2151: reg 0x2D, val 0x14
5.7000       251370       YM2151: reg 0x35, val 0xD8
5.7000       251370       YM2151: reg 0x75, val 0x08
5.7000       251370       YM2151: reg 0x2E, val 0x58
5.7000       251370       YM2151: reg 0x36, val 0x50
5.7000       251370       YM2151: reg 0x76, val 0x08
5.7000       251370       YM2151: reg 0x74, val 0x18
5.7000       251370       YM2151: reg 0x2C, val 0x52
5.7000       251370       YM2151: reg 0x34, val 0xE4
5.7000       251370       YM2151: reg 0x0F, val 0x9F
5.7000       251370       YM2151: reg 0x27, val 0xFC
5.7000       251370       YM2151: reg 0x7F, val 0x7F
5.7000       251370       YM2151: reg 0x75, val 0x0C
5.7000       251370       YM2151: reg 0x2D, val 0x14
5.7000       251370       YM2151: reg 0x35, val 0xD8
5.7000       251370       YM2151: reg 0x0F, val 0x9F
5.7000       251370       YM2151: reg 0x27, val 0xFC
5.7000       251370       YM2151: reg 0x7F, val 0x7F
5.7000       251370       WAIT: 882 samples (1/50s)
5.7200       252252       YM2151: reg 0x2D, val 0x15
5.7200       252252       YM2151: reg 0x35, val 0xD8
5.7200       252252       YM2151: reg 0x75, val 0x0C
5.7200       252252       YM2151: reg 0x2D, val 0x12
5.7200       252252       YM2151: reg 0x35, val 0xE4
5.7200       252252       YM2151: reg 0x75, val 0x0C
5.7200       252252       YM2151: reg 0x2E, val 0x58
5.7200       252252       YM2151: reg 0x36, val 0x9C
5.7200       252252       YM2151: reg 0x76, val 0x08
5.7200       252252       YM2151: reg 0x75, val 0x14
5.7200       252252       YM2151: reg 0x2D, val 0x12
5.7200       252252       YM2151: reg 0x35, val 0xE4
5.7200       252252       YM2151: reg 0x0F, val 0x9F
5.7200       252252       YM2151: reg 0x27, val 0xFC
5.7200       252252       YM2151: reg 0x7F, val 0x7F
5.7200       252252       WAIT: 882 samples (1/50s)
5.7400       253134       YM2151: reg 0x2D, val 0x11
5.7400       253134       YM2151: reg 0x35, val 0xFC
5.7400       253134       YM2151: reg 0x75, val 0x14
5.7400       253134       YM2151: reg 0x2E, val 0x58
5.7400       253134       YM2151: reg 0x36, val 0xE4
5.7400       253134       YM2151: reg 0x76, val 0x08
5.7400       253134       YM2151: reg 0x75, val 0x20
5.7400       253134       YM2151: reg 0x2D, val 0x11
5.7400       253134       YM2151: reg 0x35, val 0xFC
5.7400       253134       YM2151: reg 0x0F, val 0x9F
5.7400       253134       YM2151: reg 0x27, val 0xFC
5.7400       253134       YM2151: reg 0x7F, val 0x7F
5.7400       253134       WAIT: 882 samples (1/50s)
5.7600       254016       YM2151: reg 0x2C, val 0x4E
5.7600       254016       YM2151: reg 0x34, val 0xEC
5.7600       254016       YM2151: reg 0x74, val 0x18
5.7600       254016       YM2151: reg 0x2D, val 0x38
5.7600       254016       YM2151: reg 0x35, val 0xC8
5.7600       254016       YM2151: reg 0x75, val 0x20
5.7600       254016       YM2151: reg 0x74, val 0x18
5.7600       254016       YM2151: reg 0x75, val 0x7F
5.7600       254016       YM2151: reg 0x76, val 0x08
5.7600       254016       YM2151: reg 0x0F, val 0x9F
5.7600       254016       YM2151: reg 0x27, val 0xFC
5.7600       254016       YM2151: reg 0x7F, val 0x78
5.7600       254016       YM2151: reg 0x74, val 0x00
5.7600       254016       YM2151: reg 0x2C, val 0x4E
5.7600       254016       YM2151: reg 0x34, val 0xEC
5.7600       254016       YM2151: reg 0x0F, val 0x9F
5.7600       254016       YM2151: reg 0x27, val 0xFC
5.7600       254016       YM2151: reg 0x7F, val 0x78
5.7600       254016       YM2151: reg 0x75, val 0x7F
5.7600       254016       YM2151: reg 0x2D, val 0x38
5.7600       254016       YM2151: reg 0x35, val 0xC8
5.7600       254016       YM2151: reg 0x0F, val 0x9F
5.7600       254016       YM2151: reg 0x27, val 0xFC
5.7600       254016       YM2151: reg 0x7F, val 0x52
5.7600       254016       WAIT: 882 samples (1/50s)
5.7800       254898       YM2151: reg 0x2E, val 0x59
5.7800       254898       YM2151: reg 0x36, val 0x30
5.7800       254898       YM2151: reg 0x76, val 0x08
5.7800       254898       YM2151: reg 0x74, val 0x04
5.7800       254898       YM2151: reg 0x2C, val 0x4E
5.7800       254898       YM2151: reg 0x34, val 0xEC
5.7800       254898       YM2151: reg 0x0F, val 0x9F
5.7800       254898       YM2151: reg 0x27, val 0xFC
5.7800       254898       YM2151: reg 0x7F, val 0x52
5.7800       254898       YM2151: reg 0x75, val 0x7F
5.7800       254898       YM2151: reg 0x2D, val 0x38
5.7800       254898       YM2151: reg 0x35, val 0xC8
5.7800       254898       YM2151: reg 0x0F, val 0x9F
5.7800       254898       YM2151: reg 0x27, val 0xFC
5.7800       254898       YM2151: reg 0x7F, val 0x69
5.7800       254898       WAIT: 882 samples (1/50s)
5.8000       255780       YM2151: reg 0x2E, val 0x59
5.8000       255780       YM2151: reg 0x36, val 0x7C
5.8000       255780       YM2151: reg 0x76, val 0x08
5.8000       255780       YM2151: reg 0x75, val 0x7F
5.8000       255780       YM2151: reg 0x2D, val 0x38
5.8000       255780       YM2151: reg 0x35, val 0xC8
5.8000       255780       YM2151: reg 0x0F, val 0x9F
5.8000       255780       YM2151: reg 0x27, val 0xFC
5.8000       255780       YM2151: reg 0x7F, val 0x74
5.8000       255780       WAIT: 882 samples (1/50s)
5.8200       256662       YM2151: reg 0x2E, val 0x59
5.8200       256662       YM2151: reg 0x36, val 0x30
5.8200       256662       YM2151: reg 0x76, val 0x08
5.8200       256662       YM2151: reg 0x74, val 0x08
5.8200       256662       YM2151: reg 0x2C, val 0x4E
5.8200       256662       YM2151: reg 0x34, val 0xEC
5.8200       256662       YM2151: reg 0x0F, val 0x9F
5.8200       256662       YM2151: reg 0x27, val 0xFC
5.8200       256662       YM2151: reg 0x7F, val 0x74
5.8200       256662       YM2151: reg 0x75, val 0x7F
5.8200       256662       YM2151: reg 0x2D, val 0x38
5.8200       256662       YM2151: reg 0x35, val 0xC8
5.8200       256662       YM2151: reg 0x0F, val 0x9F
5.8200       256662       YM2151: reg 0x27, val 0xFC
5.8200       256662       YM2151: reg 0x7F, val 0x79
5.8200       256662       WAIT: 882 samples (1/50s)
5.8400       257544       YM2151: reg 0x2C, val 0x51
5.8400       257544       YM2151: reg 0x34, val 0xE0
5.8400       257544       YM2151: reg 0x74, val 0x08
5.8400       257544       YM2151: reg 0x2E, val 0x58
5.8400       257544       YM2151: reg 0x36, val 0xE4
5.8400       257544       YM2151: reg 0x76, val 0x08
5.8400       257544       YM2151: reg 0x74, val 0x14
5.8400       257544       YM2151: reg 0x2C, val 0x51
5.8400       257544       YM2151: reg 0x34, val 0xE0
5.8400       257544       YM2151: reg 0x0F, val 0x9F
5.8400       257544       YM2151: reg 0x27, val 0xFC
5.8400       257544       YM2151: reg 0x7F, val 0x79
5.8400       257544       YM2151: reg 0x75, val 0x7F
5.8400       257544       YM2151: reg 0x2D, val 0x38
5.8400       257544       YM2151: reg 0x35, val 0xC8
5.8400       257544       YM2151: reg 0x0F, val 0x9F
5.8400       257544       YM2151: reg 0x27, val 0xFC
5.8400       257544       YM2151: reg 0x7F, val 0x7B
5.8400       257544       WAIT: 882 samples (1/50s)
5.8600       258426       YM2151: reg 0x2E, val 0x58
5.8600       258426       YM2151: reg 0x36, val 0x9C
5.8600       258426       YM2151: reg 0x76, val 0x08
5.8600       258426       YM2151: reg 0x74, val 0x18
5.8600       258426       YM2151: reg 0x2C, val 0x51
5.8600       258426       YM2151: reg 0x34, val 0xE0
5.8600       258426       YM2151: reg 0x0F, val 0x9F
5.8600       258426       YM2151: reg 0x27, val 0xFC
5.8600       258426       YM2151: reg 0x7F, val 0x7B
5.8600       258426       YM2151: reg 0x75, val 0x7F
5.8600       258426       YM2151: reg 0x2D, val 0x38
5.8600       258426       YM2151: reg 0x35, val 0xC8
5.8600       258426       YM2151: reg 0x0F, val 0x9F
5.8600       258426       YM2151: reg 0x27, val 0xFC
5.8600       258426       YM2151: reg 0x7F, val 0x7D
5.8600       258426       WAIT: 882 samples (1/50s)
5.8800       259308       YM2151: reg 0x2E, val 0x58
5.8800       259308       YM2151: reg 0x36, val 0x50
5.8800       259308       YM2151: reg 0x76, val 0x08
5.8800       259308       YM2151: reg 0x74, val 0x18
5.8800       259308       YM2151: reg 0x75, val 0x7F
5.8800       259308       YM2151: reg 0x76, val 0x08
5.8800       259308       YM2151: reg 0x0F, val 0x9F
5.8800       259308       YM2151: reg 0x27, val 0xFC
5.8800       259308       YM2151: reg 0x7F, val 0x7F
5.8800       259308       YM2151: reg 0x75, val 0x7F
5.8800       259308       YM2151: reg 0x2D, val 0x38
5.8800       259308       YM2151: reg 0x35, val 0xC8
5.8800       259308       YM2151: reg 0x0F, val 0x9F
5.8800       259308       YM2151: reg 0x27, val 0xFC
5.8800       259308       YM2151: reg 0x7F, val 0x7F
5.8800       259308       WAIT: 882 samples (1/50s)
5.9000       260190       YM2151: reg 0x2E, val 0x58
5.9000       260190       YM2151: reg 0x36, val 0x9C
5.9000       260190       YM2151: reg 0x76, val 0x08
5.9000       260190       WAIT: 882 samples (1/50s)
5.9200       261072       YM2151: reg 0x2C, val 0x4C
5.9200       261072       YM2151: reg 0x34, val 0xE8
5.9200       261072       YM2151: reg 0x74, val 0x18
5.9200       261072       YM2151: reg 0x2E, val 0x58
5.9200       261072       YM2151: reg 0x36, val 0xE4
5.9200       261072       YM2151: reg 0x76, val 0x08
5.9200       261072       YM2151: reg 0x74, val 0x18
5.9200       261072       YM2151: reg 0x75, val 0x7F
5.9200       261072       YM2151: reg 0x76, val 0x08
5.9200       261072       YM2151: reg 0x0F, val 0x9F
5.9200       261072       YM2151: reg 0x27, val 0xFC
5.9200       261072       YM2151: reg 0x7F, val 0x7F
5.9200       261072       YM2151: reg 0x74, val 0x00
5.9200       261072       YM2151: reg 0x2C, val 0x4C
5.9200       261072       YM2151: reg 0x34, val 0xE8
5.9200       261072       YM2151: reg 0x0F, val 0x9F
5.9200       261072       YM2151: reg 0x27, val 0xFC
5.9200       261072       YM2151: reg 0x7F, val 0x7F
5.9200       261072       YM2151: reg 0x75, val 0x7F
5.9200       261072       YM2151: reg 0x2D, val 0x38
5.9200       261072       YM2151: reg 0x35, val 0xC8
5.9200       261072       YM2151: reg 0x0F, val 0x9F
5.9200       261072       YM2151: reg 0x27, val 0xFC
5.9200       261072       YM2151: reg 0x7F, val 0x52
5.9200       261072       WAIT: 882 samples (1/50s)
5.9400       261954       YM2151: reg 0x74, val 0x04
5.9400       261954       YM2151: reg 0x2C, val 0x4C
5.9400       261954       YM2151: reg 0x34, val 0xE8
5.9400       261954       YM2151: reg 0x0F, val 0x9F
5.9400       261954       YM2151: reg 0x27, val 0xFC
5.9400       261954       YM2151: reg 0x7F, val 0x52
5.9400       261954       WAIT: 882 samples (1/50s)
5.9600       262836       YM2151: reg 0x2E, val 0x59
5.9600       262836       YM2151: reg 0x36, val 0x30
5.9600       262836       YM2151: reg 0x76, val 0x08
5.9600       262836       YM2151: reg 0x75, val 0x7F
5.9600       262836       YM2151: reg 0x2D, val 0x38
5.9600       262836       YM2151: reg 0x35, val 0xC8
5.9600       262836       YM2151: reg 0x0F, val 0x9F
5.9600       262836       YM2151: reg 0x27, val 0xFC
5.9600       262836       YM2151: reg 0x7F, val 0x60
5.9600       262836       WAIT: 882 samples (1/50s)
5.9800       263718       YM2151: reg 0x2E, val 0x59
5.9800       263718       YM2151: reg 0x36, val 0x7C
5.9800       263718       YM2151: reg 0x76, val 0x08
5.9800       263718       YM2151: reg 0x74, val 0x08
5.9800       263718       YM2151: reg 0x2C, val 0x4C
5.9800       263718       YM2151: reg 0x34, val 0xE8
5.9800       263718       YM2151: reg 0x0F, val 0x9F
5.9800       263718       YM2151: reg 0x27, val 0xFC
5.9800       263718       YM2151: reg 0x7F, val 0x60
5.9800       263718       WAIT: 882 samples (1/50s)
6.0000       264600       YM2151: reg 0x2C, val 0x4E
6.0000       264600       YM2151: reg 0x34, val 0xEC
6.0000       264600       YM2151: reg 0x74, val 0x08
6.0000       264600       YM2151: reg 0x2E, val 0x59
6.0000       264600       YM2151: reg 0x36, val 0x30
6.0000       264600       YM2151: reg 0x76, val 0x08
6.0000       264600       YM2151: reg 0x74, val 0x14
6.0000       264600       YM2151: reg 0x2C, val 0x4E
6.0000       264600       YM2151: reg 0x34, val 0xEC
6.0000       264600       YM2151: reg 0x0F, val 0x9F
6.0000       264600       YM2151: reg 0x27, val 0xFC
6.0000       264600       YM2151: reg 0x7F, val 0x60
6.0000       264600       YM2151: reg 0x75, val 0x7F
6.0000       264600       YM2151: reg 0x2D, val 0x38
6.0000       264600       YM2151: reg 0x35, val 0xC8
6.0000       264600       YM2151: reg 0x0F, val 0x9F
6.0000       264600       YM2151: reg 0x27, val 0xFC
6.0000       264600       YM2151: reg 0x7F, val 0x69
6.0000       264600       WAIT: 882 samples (1/50s)
6.0200       265482       YM2151: reg 0x2E, val 0x58
6.0200       265482       YM2151: reg 0x36, val 0xE4
6.0200       265482       YM2151: reg 0x76, val 0x08
6.0200       265482       YM2151: reg 0x74, val 0x18
6.0200       265482       YM2151: reg 0x2C, val 0x4E
6.0200       265482       YM2151: reg 0x34, val 0xEC
6.0200       265482       YM2151: reg 0x0F, val 0x9F
6.0200       265482       YM2151: reg 0x27, val 0xFC
6.0200       265482       YM2151: reg 0x7F, val 0x69
6.0200       265482       WAIT: 882 samples (1/50s)
6.0400       266364       YM2151: reg 0x2E, val 0x58
6.0400       266364       YM2151: reg 0x36, val 0x9C
6.0400       266364       YM2151: reg 0x76, val 0x08
6.0400       266364       YM2151: reg 0x75, val 0x7F
6.0400       266364       YM2151: reg 0x2D, val 0x38
6.0400       266364       YM2151: reg 0x35, val 0xC8
6.0400       266364       YM2151: reg 0x0F, val 0x9F
6.0400       266364       YM2151: reg 0x27, val 0xFC
6.0400       266364       YM2151: reg 0x7F, val 0x70
6.0400       266364       WAIT: 882 samples (1/50s)
6.0600       267246       YM2151: reg 0x2E, val 0x58
6.0600       267246       YM2151: reg 0x36, val 0x50
6.0600       267246       YM2151: reg 0x76, val 0x08
6.0600       267246       WAIT: 882 samples (1/50s)
6.0800       268128       YM2151: reg 0x2C, val 0x51
6.0800       268128       YM2151: reg 0x34, val 0xE0
6.0800       268128       YM2151: reg 0x74, val 0x18
6.0800       268128       YM2151: reg 0x2E, val 0x58
6.0800       268128       YM2151: reg 0x36, val 0x9C
6.0800       268128       YM2151: reg 0x76, val 0x08
6.0800       268128       YM2151: reg 0x74, val 0x00
6.0800       268128       YM2151: reg 0x2C, val 0x51
6.0800       268128       YM2151: reg 0x34, val 0xE0
6.0800       268128       YM2151: reg 0x0F, val 0x9F
6.0800       268128       YM2151: reg 0x27, val 0xFC
6.0800       268128       YM2151: reg 0x7F, val 0x70
6.0800       268128       YM2151: reg 0x75, val 0x7F
6.0800       268128       YM2151: reg 0x2D, val 0x38
6.0800       268128       YM2151: reg 0x35, val 0xC8
6.0800       268128       YM2151: reg 0x0F, val 0x9F
6.0800       268128       YM2151: reg 0x27, val 0xFC
6.0800       268128       YM2151: reg 0x7F, val 0x52
6.0800       268128       WAIT: 882 samples (1/50s)
6.1000       269010       YM2151: reg 0x2E, val 0x58
6.1000       269010       YM2151: reg 0x36, val 0xE4
6.1000       269010       YM2151: reg 0x76, val 0x08
6.1000       269010       YM2151: reg 0x74, val 0x04
6.1000       269010       YM2151: reg 0x2C, val 0x51
6.1000       269010       YM2151: reg 0x34, val 0xE0
6.1000       269010       YM2151: reg 0x0F, val 0x9F
6.1000       269010       YM2151: reg 0x27, val 0xFC
6.1000       269010       YM2151: reg 0x7F, val 0x52
6.1000       269010       WAIT: 882 samples (1/50s)
6.1200       269892       YM2151: reg 0x75, val 0x7F
