--- Parsing VGM: console_player/cache/25_Fanfare.vgm.opm.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Offset(h) | Command
00001E96  | 54: YM2151 (reg: 0x75, val: 0x20)
00001E99  | 75: WAIT n+1 (val: 6)
00001E9A  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001E9D  | 54: YM2151 (reg: 0x76, val: 0x18)
00001EA0  | 74: WAIT n+1 (val: 5)
00001EA1  | 71: WAIT n+1 (val: 2)
00001EA2  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001EA5  | 54: YM2151 (reg: 0x74, val: 0x24)
00001EA8  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001EAB  | 54: YM2151 (reg: 0x75, val: 0x20)
00001EAE  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001EB1  | 54: YM2151 (reg: 0x76, val: 0x18)
00001EB4  | 61: WAIT (val: 566)
00001EB7  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001EBA  | 54: YM2151 (reg: 0x74, val: 0x24)
00001EBD  | 74: WAIT n+1 (val: 5)
00001EBE  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001EC1  | 54: YM2151 (reg: 0x75, val: 0x20)
00001EC4  | 74: WAIT n+1 (val: 5)
00001EC5  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001EC8  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001ECB  | 74: WAIT n+1 (val: 5)
00001ECC  | 70: WAIT n+1 (val: 1)
00001ECD  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001ED0  | 54: YM2151 (reg: 0x74, val: 0x24)
00001ED3  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001ED6  | 54: YM2151 (reg: 0x75, val: 0x20)
00001ED9  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001EDC  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001EDF  | 61: WAIT (val: 568)
00001EE2  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001EE5  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001EE8  | 74: WAIT n+1 (val: 5)
00001EE9  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001EEC  | 54: YM2151 (reg: 0x75, val: 0x20)
00001EEF  | 75: WAIT n+1 (val: 6)
00001EF0  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001EF3  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001EF6  | 75: WAIT n+1 (val: 6)
00001EF7  | 70: WAIT n+1 (val: 1)
00001EF8  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001EFB  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001EFE  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F01  | 54: YM2151 (reg: 0x75, val: 0x20)
00001F04  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F07  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001F0A  | 61: WAIT (val: 566)
00001F0D  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001F10  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001F13  | 74: WAIT n+1 (val: 5)
00001F14  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F17  | 54: YM2151 (reg: 0x75, val: 0x20)
00001F1A  | 74: WAIT n+1 (val: 5)
00001F1B  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F1E  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001F21  | 74: WAIT n+1 (val: 5)
00001F22  | 70: WAIT n+1 (val: 1)
00001F23  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001F26  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001F29  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F2C  | 54: YM2151 (reg: 0x75, val: 0x20)
00001F2F  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F32  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001F35  | 61: WAIT (val: 569)
00001F38  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001F3B  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001F3E  | 74: WAIT n+1 (val: 5)
00001F3F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F42  | 54: YM2151 (reg: 0x75, val: 0x24)
00001F45  | 75: WAIT n+1 (val: 6)
00001F46  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F49  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001F4C  | 74: WAIT n+1 (val: 5)
00001F4D  | 71: WAIT n+1 (val: 2)
00001F4E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001F51  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001F54  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F57  | 54: YM2151 (reg: 0x75, val: 0x24)
00001F5A  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F5D  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001F60  | 61: WAIT (val: 566)
00001F63  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001F66  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001F69  | 74: WAIT n+1 (val: 5)
00001F6A  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F6D  | 54: YM2151 (reg: 0x75, val: 0x24)
00001F70  | 75: WAIT n+1 (val: 6)
00001F71  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F74  | 54: YM2151 (reg: 0x76, val: 0x20)
00001F77  | 74: WAIT n+1 (val: 5)
00001F78  | 71: WAIT n+1 (val: 2)
00001F79  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001F7C  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001F7F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F82  | 54: YM2151 (reg: 0x75, val: 0x24)
00001F85  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F88  | 54: YM2151 (reg: 0x76, val: 0x20)
00001F8B  | 61: WAIT (val: 566)
00001F8E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001F91  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001F94  | 74: WAIT n+1 (val: 5)
00001F95  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001F98  | 54: YM2151 (reg: 0x75, val: 0x24)
00001F9B  | 74: WAIT n+1 (val: 5)
00001F9C  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001F9F  | 54: YM2151 (reg: 0x76, val: 0x20)
00001FA2  | 74: WAIT n+1 (val: 5)
00001FA3  | 70: WAIT n+1 (val: 1)
00001FA4  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001FA7  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001FAA  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001FAD  | 54: YM2151 (reg: 0x75, val: 0x24)
00001FB0  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001FB3  | 54: YM2151 (reg: 0x76, val: 0x20)
00001FB6  | 61: WAIT (val: 569)
00001FB9  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001FBC  | 54: YM2151 (reg: 0x74, val: 0x2E)
00001FBF  | 74: WAIT n+1 (val: 5)
00001FC0  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001FC3  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001FC6  | 74: WAIT n+1 (val: 5)
00001FC7  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001FCA  | 54: YM2151 (reg: 0x76, val: 0x20)
00001FCD  | 75: WAIT n+1 (val: 6)
00001FCE  | 71: WAIT n+1 (val: 2)
00001FCF  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001FD2  | 54: YM2151 (reg: 0x74, val: 0x2E)
00001FD5  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001FD8  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001FDB  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001FDE  | 54: YM2151 (reg: 0x76, val: 0x20)
00001FE1  | 61: WAIT (val: 566)
00001FE4  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001FE7  | 54: YM2151 (reg: 0x74, val: 0x2E)
00001FEA  | 74: WAIT n+1 (val: 5)
00001FEB  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001FEE  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001FF1  | 74: WAIT n+1 (val: 5)
00001FF2  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001FF5  | 54: YM2151 (reg: 0x76, val: 0x20)
00001FF8  | 73: WAIT n+1 (val: 4)
00001FF9  | 71: WAIT n+1 (val: 2)
00001FFA  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001FFD  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002000  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002003  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002006  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002009  | 54: YM2151 (reg: 0x76, val: 0x20)
0000200C  | 61: WAIT (val: 569)
0000200F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002012  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002015  | 74: WAIT n+1 (val: 5)
00002016  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002019  | 54: YM2151 (reg: 0x75, val: 0x2A)
0000201C  | 75: WAIT n+1 (val: 6)
0000201D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002020  | 54: YM2151 (reg: 0x76, val: 0x20)
00002023  | 74: WAIT n+1 (val: 5)
00002024  | 71: WAIT n+1 (val: 2)
00002025  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002028  | 54: YM2151 (reg: 0x74, val: 0x2E)
0000202B  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000202E  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002031  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002034  | 54: YM2151 (reg: 0x76, val: 0x20)
00002037  | 61: WAIT (val: 566)
0000203A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000203D  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002040  | 74: WAIT n+1 (val: 5)
00002041  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002044  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002047  | 74: WAIT n+1 (val: 5)
00002048  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000204B  | 54: YM2151 (reg: 0x76, val: 0x20)
0000204E  | 73: WAIT n+1 (val: 4)
0000204F  | 71: WAIT n+1 (val: 2)
00002050  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002053  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002056  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002059  | 54: YM2151 (reg: 0x75, val: 0x2A)
0000205C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000205F  | 54: YM2151 (reg: 0x76, val: 0x20)
00002062  | 61: WAIT (val: 568)
00002065  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002068  | 54: YM2151 (reg: 0x74, val: 0x34)
0000206B  | 74: WAIT n+1 (val: 5)
0000206C  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000206F  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002072  | 75: WAIT n+1 (val: 6)
00002073  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002076  | 54: YM2151 (reg: 0x76, val: 0x20)
00002079  | 75: WAIT n+1 (val: 6)
0000207A  | 70: WAIT n+1 (val: 1)
0000207B  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000207E  | 54: YM2151 (reg: 0x74, val: 0x34)
00002081  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002084  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002087  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000208A  | 54: YM2151 (reg: 0x76, val: 0x20)
0000208D  | 61: WAIT (val: 567)
00002090  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002093  | 54: YM2151 (reg: 0x74, val: 0x34)
00002096  | 73: WAIT n+1 (val: 4)
00002097  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000209A  | 54: YM2151 (reg: 0x75, val: 0x2E)
0000209D  | 74: WAIT n+1 (val: 5)
0000209E  | 54: YM2151 (reg: 0x26, val: 0xFC)
000020A1  | 54: YM2151 (reg: 0x76, val: 0x20)
000020A4  | 74: WAIT n+1 (val: 5)
000020A5  | 70: WAIT n+1 (val: 1)
000020A6  | 54: YM2151 (reg: 0x24, val: 0xFC)
000020A9  | 54: YM2151 (reg: 0x74, val: 0x34)
000020AC  | 54: YM2151 (reg: 0x25, val: 0xFC)
000020AF  | 54: YM2151 (reg: 0x75, val: 0x2E)
000020B2  | 54: YM2151 (reg: 0x26, val: 0xFC)
000020B5  | 54: YM2151 (reg: 0x76, val: 0x20)
000020B8  | 61: WAIT (val: 569)
000020BB  | 54: YM2151 (reg: 0x24, val: 0xFC)
000020BE  | 54: YM2151 (reg: 0x74, val: 0x34)
000020C1  | 74: WAIT n+1 (val: 5)
000020C2  | 54: YM2151 (reg: 0x25, val: 0xFC)
000020C5  | 54: YM2151 (reg: 0x75, val: 0x2E)
000020C8  | 75: WAIT n+1 (val: 6)
000020C9  | 54: YM2151 (reg: 0x26, val: 0xFC)
000020CC  | 54: YM2151 (reg: 0x76, val: 0x24)
000020CF  | 74: WAIT n+1 (val: 5)
000020D0  | 71: WAIT n+1 (val: 2)
000020D1  | 54: YM2151 (reg: 0x24, val: 0xFC)
000020D4  | 54: YM2151 (reg: 0x74, val: 0x34)
000020D7  | 54: YM2151 (reg: 0x25, val: 0xFC)
000020DA  | 54: YM2151 (reg: 0x75, val: 0x2E)
000020DD  | 54: YM2151 (reg: 0x26, val: 0xFC)
000020E0  | 54: YM2151 (reg: 0x76, val: 0x24)
000020E3  | 61: WAIT (val: 566)
000020E6  | 54: YM2151 (reg: 0x24, val: 0xFC)
000020E9  | 54: YM2151 (reg: 0x74, val: 0x34)
000020EC  | 74: WAIT n+1 (val: 5)
000020ED  | 54: YM2151 (reg: 0x25, val: 0xFC)
000020F0  | 54: YM2151 (reg: 0x75, val: 0x34)
000020F3  | 74: WAIT n+1 (val: 5)
000020F4  | 54: YM2151 (reg: 0x26, val: 0xFC)
000020F7  | 54: YM2151 (reg: 0x76, val: 0x24)
000020FA  | 74: WAIT n+1 (val: 5)
000020FB  | 70: WAIT n+1 (val: 1)
000020FC  | 54: YM2151 (reg: 0x24, val: 0xFC)
000020FF  | 54: YM2151 (reg: 0x74, val: 0x34)
00002102  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002105  | 54: YM2151 (reg: 0x75, val: 0x34)
00002108  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000210B  | 54: YM2151 (reg: 0x76, val: 0x24)
0000210E  | 61: WAIT (val: 569)
00002111  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002114  | 54: YM2151 (reg: 0x74, val: 0x34)
00002117  | 74: WAIT n+1 (val: 5)
00002118  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000211B  | 54: YM2151 (reg: 0x75, val: 0x34)
0000211E  | 75: WAIT n+1 (val: 6)
0000211F  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002122  | 54: YM2151 (reg: 0x76, val: 0x24)
00002125  | 74: WAIT n+1 (val: 5)
00002126  | 71: WAIT n+1 (val: 2)
00002127  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000212A  | 54: YM2151 (reg: 0x74, val: 0x34)
0000212D  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002130  | 54: YM2151 (reg: 0x75, val: 0x34)
00002133  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002136  | 54: YM2151 (reg: 0x76, val: 0x24)
00002139  | 61: WAIT (val: 563)
0000213C  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000213F  | 54: YM2151 (reg: 0x74, val: 0x34)
00002142  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002145  | 54: YM2151 (reg: 0x74, val: 0x34)
00002148  | 72: WAIT n+1 (val: 3)
00002149  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000214C  | 54: YM2151 (reg: 0x74, val: 0x38)
0000214F  | 74: WAIT n+1 (val: 5)
00002150  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002153  | 54: YM2151 (reg: 0x75, val: 0x34)
00002156  | 74: WAIT n+1 (val: 5)
00002157  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000215A  | 54: YM2151 (reg: 0x76, val: 0x24)
0000215D  | 73: WAIT n+1 (val: 4)
0000215E  | 71: WAIT n+1 (val: 2)
0000215F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002162  | 54: YM2151 (reg: 0x74, val: 0x38)
00002165  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002168  | 54: YM2151 (reg: 0x75, val: 0x34)
0000216B  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000216E  | 54: YM2151 (reg: 0x76, val: 0x24)
00002171  | 61: WAIT (val: 565)
00002174  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002177  | 54: YM2151 (reg: 0x74, val: 0x38)
0000217A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000217D  | 54: YM2151 (reg: 0x74, val: 0x38)
00002180  | 72: WAIT n+1 (val: 3)
00002181  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002184  | 54: YM2151 (reg: 0x74, val: 0x38)
00002187  | 75: WAIT n+1 (val: 6)
00002188  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000218B  | 54: YM2151 (reg: 0x75, val: 0x34)
0000218E  | 74: WAIT n+1 (val: 5)
0000218F  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002192  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002195  | 74: WAIT n+1 (val: 5)
00002196  | 71: WAIT n+1 (val: 2)
00002197  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000219A  | 54: YM2151 (reg: 0x74, val: 0x38)
0000219D  | 54: YM2151 (reg: 0x25, val: 0xFC)
000021A0  | 54: YM2151 (reg: 0x75, val: 0x34)
000021A3  | 54: YM2151 (reg: 0x26, val: 0xFC)
000021A6  | 54: YM2151 (reg: 0x76, val: 0x2A)
000021A9  | 61: WAIT (val: 564)
000021AC  | 54: YM2151 (reg: 0x2C, val: 0x69)
000021AF  | 54: YM2151 (reg: 0x34, val: 0x58)
000021B2  | 54: YM2151 (reg: 0x24, val: 0xFC)
000021B5  | 54: YM2151 (reg: 0x74, val: 0x38)
000021B8  | 54: YM2151 (reg: 0x24, val: 0xFC)
000021BB  | 54: YM2151 (reg: 0x74, val: 0x38)
000021BE  | 72: WAIT n+1 (val: 3)
000021BF  | 54: YM2151 (reg: 0x24, val: 0xFC)
000021C2  | 54: YM2151 (reg: 0x74, val: 0x38)
000021C5  | 73: WAIT n+1 (val: 4)
000021C6  | 54: YM2151 (reg: 0x25, val: 0xFC)
000021C9  | 54: YM2151 (reg: 0x75, val: 0x34)
000021CC  | 74: WAIT n+1 (val: 5)
000021CD  | 54: YM2151 (reg: 0x26, val: 0xFC)
000021D0  | 54: YM2151 (reg: 0x76, val: 0x2A)
000021D3  | 74: WAIT n+1 (val: 5)
000021D4  | 70: WAIT n+1 (val: 1)
000021D5  | 54: YM2151 (reg: 0x24, val: 0xFC)
000021D8  | 54: YM2151 (reg: 0x74, val: 0x38)
000021DB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000021DE  | 54: YM2151 (reg: 0x75, val: 0x34)
000021E1  | 54: YM2151 (reg: 0x26, val: 0xFC)
000021E4  | 54: YM2151 (reg: 0x76, val: 0x2A)
000021E7  | 61: WAIT (val: 566)
000021EA  | 54: YM2151 (reg: 0x24, val: 0xFC)
000021ED  | 54: YM2151 (reg: 0x74, val: 0x38)
000021F0  | 54: YM2151 (reg: 0x24, val: 0xFC)
000021F3  | 54: YM2151 (reg: 0x74, val: 0x38)
000021F6  | 72: WAIT n+1 (val: 3)
000021F7  | 54: YM2151 (reg: 0x24, val: 0xFC)
000021FA  | 54: YM2151 (reg: 0x74, val: 0x38)
000021FD  | 76: WAIT n+1 (val: 7)
000021FE  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002201  | 54: YM2151 (reg: 0x34, val: 0x74)
00002204  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002207  | 54: YM2151 (reg: 0x74, val: 0x38)
0000220A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000220D  | 54: YM2151 (reg: 0x74, val: 0x38)
00002210  | 73: WAIT n+1 (val: 4)
00002211  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002214  | 54: YM2151 (reg: 0x75, val: 0x38)
00002217  | 76: WAIT n+1 (val: 7)
00002218  | 54: YM2151 (reg: 0x2D, val: 0x61)
0000221B  | 54: YM2151 (reg: 0x35, val: 0x7C)
0000221E  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002221  | 54: YM2151 (reg: 0x75, val: 0x38)
00002224  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002227  | 54: YM2151 (reg: 0x75, val: 0x38)
0000222A  | 74: WAIT n+1 (val: 5)
0000222B  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000222E  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002231  | 74: WAIT n+1 (val: 5)
00002232  | 54: YM2151 (reg: 0x2E, val: 0x48)
00002235  | 54: YM2151 (reg: 0x36, val: 0xB4)
00002238  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000223B  | 54: YM2151 (reg: 0x76, val: 0x2A)
0000223E  | 54: YM2151 (reg: 0x2E, val: 0x3C)
00002241  | 54: YM2151 (reg: 0x36, val: 0x6C)
00002244  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002247  | 54: YM2151 (reg: 0x76, val: 0x2A)
0000224A  | 70: WAIT n+1 (val: 1)
0000224B  | 74: WAIT n+1 (val: 5)
0000224C  | 70: WAIT n+1 (val: 1)
0000224D  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002250  | 54: YM2151 (reg: 0x74, val: 0x38)
00002253  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002256  | 54: YM2151 (reg: 0x75, val: 0x38)
00002259  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000225C  | 54: YM2151 (reg: 0x76, val: 0x2A)
0000225F  | 61: WAIT (val: 549)
00002262  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002265  | 54: YM2151 (reg: 0x74, val: 0x1C)
00002268  | 74: WAIT n+1 (val: 5)
00002269  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000226C  | 54: YM2151 (reg: 0x75, val: 0x14)
0000226F  | 74: WAIT n+1 (val: 5)
00002270  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002273  | 54: YM2151 (reg: 0x76, val: 0x14)
00002276  | 71: WAIT n+1 (val: 2)
00002277  | 72: WAIT n+1 (val: 3)
00002278  | 71: WAIT n+1 (val: 2)
00002279  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000227C  | 54: YM2151 (reg: 0x74, val: 0x1C)
0000227F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002282  | 54: YM2151 (reg: 0x75, val: 0x14)
00002285  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002288  | 54: YM2151 (reg: 0x76, val: 0x14)
0000228B  | 61: WAIT (val: 568)
0000228E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002291  | 54: YM2151 (reg: 0x74, val: 0x1C)
00002294  | 74: WAIT n+1 (val: 5)
00002295  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002298  | 54: YM2151 (reg: 0x75, val: 0x14)
0000229B  | 75: WAIT n+1 (val: 6)
0000229C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000229F  | 54: YM2151 (reg: 0x76, val: 0x14)
000022A2  | 72: WAIT n+1 (val: 3)
000022A3  | 72: WAIT n+1 (val: 3)
000022A4  | 71: WAIT n+1 (val: 2)
000022A5  | 54: YM2151 (reg: 0x24, val: 0xFC)
000022A8  | 54: YM2151 (reg: 0x74, val: 0x1C)
000022AB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000022AE  | 54: YM2151 (reg: 0x75, val: 0x14)
000022B1  | 54: YM2151 (reg: 0x26, val: 0xFC)
000022B4  | 54: YM2151 (reg: 0x76, val: 0x14)
000022B7  | 61: WAIT (val: 565)
000022BA  | 54: YM2151 (reg: 0x24, val: 0xFC)
000022BD  | 54: YM2151 (reg: 0x74, val: 0x1C)
000022C0  | 74: WAIT n+1 (val: 5)
000022C1  | 54: YM2151 (reg: 0x25, val: 0xFC)
000022C4  | 54: YM2151 (reg: 0x75, val: 0x14)
000022C7  | 75: WAIT n+1 (val: 6)
000022C8  | 54: YM2151 (reg: 0x26, val: 0xFC)
000022CB  | 54: YM2151 (reg: 0x76, val: 0x14)
000022CE  | 72: WAIT n+1 (val: 3)
000022CF  | 72: WAIT n+1 (val: 3)
000022D0  | 73: WAIT n+1 (val: 4)
000022D1  | 54: YM2151 (reg: 0x24, val: 0xFC)
000022D4  | 54: YM2151 (reg: 0x74, val: 0x1C)
000022D7  | 54: YM2151 (reg: 0x25, val: 0xFC)
000022DA  | 54: YM2151 (reg: 0x75, val: 0x14)
000022DD  | 54: YM2151 (reg: 0x26, val: 0xFC)
000022E0  | 54: YM2151 (reg: 0x76, val: 0x14)
000022E3  | 61: WAIT (val: 563)
000022E6  | 54: YM2151 (reg: 0x24, val: 0xFC)
000022E9  | 54: YM2151 (reg: 0x74, val: 0x20)
000022EC  | 74: WAIT n+1 (val: 5)
000022ED  | 54: YM2151 (reg: 0x25, val: 0xFC)
000022F0  | 54: YM2151 (reg: 0x75, val: 0x18)
000022F3  | 74: WAIT n+1 (val: 5)
000022F4  | 54: YM2151 (reg: 0x26, val: 0xFC)
000022F7  | 54: YM2151 (reg: 0x76, val: 0x14)
000022FA  | 74: WAIT n+1 (val: 5)
000022FB  | 54: YM2151 (reg: 0x08, val: 0x03)
000022FE  | 70: WAIT n+1 (val: 1)
000022FF  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002302  | 54: YM2151 (reg: 0x74, val: 0x20)
00002305  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002308  | 54: YM2151 (reg: 0x75, val: 0x18)
0000230B  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000230E  | 54: YM2151 (reg: 0x76, val: 0x14)
00002311  | 61: WAIT (val: 568)
00002314  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002317  | 54: YM2151 (reg: 0x74, val: 0x20)
0000231A  | 75: WAIT n+1 (val: 6)
0000231B  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000231E  | 54: YM2151 (reg: 0x75, val: 0x18)
00002321  | 74: WAIT n+1 (val: 5)
00002322  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002325  | 54: YM2151 (reg: 0x76, val: 0x18)
00002328  | 75: WAIT n+1 (val: 6)
00002329  | 71: WAIT n+1 (val: 2)
0000232A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000232D  | 54: YM2151 (reg: 0x74, val: 0x20)
00002330  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002333  | 54: YM2151 (reg: 0x75, val: 0x18)
00002336  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002339  | 54: YM2151 (reg: 0x76, val: 0x18)
0000233C  | 61: WAIT (val: 566)
0000233F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002342  | 54: YM2151 (reg: 0x74, val: 0x20)
00002345  | 74: WAIT n+1 (val: 5)
00002346  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002349  | 54: YM2151 (reg: 0x75, val: 0x18)
0000234C  | 74: WAIT n+1 (val: 5)
