--- Parsing VGM from 5.00s to 15.00s ---
Sample range: 220500 to 661500

Time (s)     Samples      Command             
14.4400      636804       WAIT: 882 samples (1/50s)
14.4600      637686       AY8910: reg 0x02, val 0xDF
14.4600      637686       AY8910: reg 0x04, val 0xC8
14.4600      637686       AY8910: reg 0x06, val 0x09
14.4600      637686       AY8910: reg 0x08, val 0x0D
14.4600      637686       AY8910: reg 0x09, val 0x0D
14.4600      637686       WAIT: 882 samples (1/50s)
14.4800      638568       AY8910: reg 0x00, val 0xB2
14.4800      638568       AY8910: reg 0x01, val 0x00
14.4800      638568       AY8910: reg 0x02, val 0x5F
14.4800      638568       AY8910: reg 0x03, val 0x04
14.4800      638568       AY8910: reg 0x06, val 0x08
14.4800      638568       AY8910: reg 0x08, val 0x0A
14.4800      638568       AY8910: reg 0x09, val 0x0C
14.4800      638568       AY8910: reg 0x0A, val 0x09
14.4800      638568       WAIT: 882 samples (1/50s)
14.5000      639450       AY8910: reg 0x02, val 0xDF
14.5000      639450       AY8910: reg 0x04, val 0x9F
14.5000      639450       AY8910: reg 0x06, val 0x07
14.5000      639450       AY8910: reg 0x08, val 0x09
14.5000      639450       AY8910: reg 0x09, val 0x0B
14.5000      639450       WAIT: 882 samples (1/50s)
14.5200      640332       AY8910: reg 0x03, val 0x01
14.5200      640332       AY8910: reg 0x04, val 0x85
14.5200      640332       AY8910: reg 0x06, val 0x06
14.5200      640332       AY8910: reg 0x07, val 0x2A
14.5200      640332       AY8910: reg 0x09, val 0x0A
14.5200      640332       WAIT: 882 samples (1/50s)
14.5400      641214       AY8910: reg 0x04, val 0xC8
14.5400      641214       AY8910: reg 0x06, val 0x05
14.5400      641214       AY8910: reg 0x09, val 0x08
14.5400      641214       WAIT: 882 samples (1/50s)
14.5600      642096       AY8910: reg 0x00, val 0xEF
14.5600      642096       AY8910: reg 0x02, val 0x16
14.5600      642096       AY8910: reg 0x03, val 0x02
14.5600      642096       AY8910: reg 0x06, val 0x00
14.5600      642096       AY8910: reg 0x08, val 0x0F
14.5600      642096       AY8910: reg 0x09, val 0x0C
14.5600      642096       AY8910: reg 0x0A, val 0x0E
14.5600      642096       AY8910: reg 0x0D, val 0x0C
14.5600      642096       WAIT: 882 samples (1/50s)
14.5800      642978       AY8910: reg 0x04, val 0x9F
14.5800      642978       AY8910: reg 0x07, val 0x3A
14.5800      642978       AY8910: reg 0x08, val 0x0E
14.5800      642978       AY8910: reg 0x09, val 0x1F
14.5800      642978       WAIT: 882 samples (1/50s)
14.6000      643860       AY8910: reg 0x04, val 0x85
14.6000      643860       WAIT: 882 samples (1/50s)
14.6200      644742       AY8910: reg 0x04, val 0xC8
14.6200      644742       AY8910: reg 0x08, val 0x0D
14.6200      644742       WAIT: 882 samples (1/50s)
14.6400      645624       AY8910: reg 0x00, val 0x0A
14.6400      645624       AY8910: reg 0x01, val 0x01
14.6400      645624       AY8910: reg 0x08, val 0x0A
14.6400      645624       WAIT: 882 samples (1/50s)
14.6600      646506       AY8910: reg 0x04, val 0x9F
14.6600      646506       AY8910: reg 0x08, val 0x09
14.6600      646506       WAIT: 882 samples (1/50s)
14.6800      647388       AY8910: reg 0x04, val 0x85
14.6800      647388       WAIT: 882 samples (1/50s)
14.7000      648270       AY8910: reg 0x04, val 0xC8
14.7000      648270       WAIT: 882 samples (1/50s)
14.7200      649152       AY8910: reg 0x00, val 0xC8
14.7200      649152       AY8910: reg 0x01, val 0x00
14.7200      649152       AY8910: reg 0x07, val 0x2A
14.7200      649152       AY8910: reg 0x08, val 0x0F
14.7200      649152       AY8910: reg 0x09, val 0x0C
14.7200      649152       AY8910: reg 0x0A, val 0x09
14.7200      649152       AY8910: reg 0x0D, val 0x0E
14.7200      649152       WAIT: 882 samples (1/50s)
14.7400      650034       AY8910: reg 0x04, val 0x9F
14.7400      650034       AY8910: reg 0x07, val 0x3A
14.7400      650034       AY8910: reg 0x08, val 0x0E
14.7400      650034       AY8910: reg 0x09, val 0x1F
14.7400      650034       WAIT: 882 samples (1/50s)
14.7600      650916       AY8910: reg 0x04, val 0x77
14.7600      650916       WAIT: 882 samples (1/50s)
14.7800      651798       AY8910: reg 0x04, val 0xC8
14.7800      651798       AY8910: reg 0x08, val 0x0D
14.7800      651798       WAIT: 882 samples (1/50s)
14.8000      652680       AY8910: reg 0x00, val 0xEF
14.8000      652680       AY8910: reg 0x08, val 0x0A
14.8000      652680       WAIT: 882 samples (1/50s)
14.8200      653562       AY8910: reg 0x04, val 0x9F
14.8200      653562       AY8910: reg 0x08, val 0x09
14.8200      653562       WAIT: 882 samples (1/50s)
14.8400      654444       AY8910: reg 0x04, val 0x77
14.8400      654444       WAIT: 882 samples (1/50s)
14.8600      655326       AY8910: reg 0x04, val 0xC8
14.8600      655326       WAIT: 882 samples (1/50s)
14.8800      656208       AY8910: reg 0x00, val 0xB2
14.8800      656208       AY8910: reg 0x02, val 0x0A
14.8800      656208       AY8910: reg 0x03, val 0x01
14.8800      656208       AY8910: reg 0x07, val 0x2A
14.8800      656208       AY8910: reg 0x08, val 0x0F
14.8800      656208       AY8910: reg 0x09, val 0x0C
14.8800      656208       AY8910: reg 0x0A, val 0x0E
14.8800      656208       AY8910: reg 0x0D, val 0x0E
14.8800      656208       WAIT: 882 samples (1/50s)
14.9000      657090       AY8910: reg 0x04, val 0x9F
14.9000      657090       AY8910: reg 0x07, val 0x3A
14.9000      657090       AY8910: reg 0x08, val 0x0E
14.9000      657090       AY8910: reg 0x09, val 0x1F
14.9000      657090       AY8910: reg 0x0B, val 0x21
14.9000      657090       WAIT: 882 samples (1/50s)
14.9200      657972       AY8910: reg 0x04, val 0x77
14.9200      657972       WAIT: 882 samples (1/50s)
14.9400      658854       AY8910: reg 0x04, val 0xC8
14.9400      658854       AY8910: reg 0x08, val 0x0D
14.9400      658854       WAIT: 882 samples (1/50s)
14.9600      659736       AY8910: reg 0x00, val 0xC8
14.9600      659736       AY8910: reg 0x08, val 0x0A
14.9600      659736       WAIT: 882 samples (1/50s)
14.9800      660618       AY8910: reg 0x04, val 0x9F
14.9800      660618       AY8910: reg 0x08, val 0x09
14.9800      660618       WAIT: 882 samples (1/50s)
15.0000      661500       AY8910: reg 0x04, val 0x77
15.0000      661500       WAIT: 882 samples (1/50s)

--- Reached end time. Stopping parse. ---
